,SchoolCode,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,ORGCODE,AfricanAmerican,Asian,Hispanic,White,NativeAmerican,"NativeHawaiian,PacificIslander","MultiRace,NonHispanic",Males,Females,HighSchoolGraduates(Num),AttendingColl./Univ.(Num),AttendingColl./Univ.(Percent),PrivateTwoYear(Percent),PrivateFourYear(Percent),PublicTwoYear(Percent),PublicFourYear(Percent),MACommunityCollege(Percent),MAStateUniversity(Percent),Univ.ofMass.(Percent),Subject,P+ANum,P+APercent,ANum,APercent,PNum,PPercent,NINum,NIPercent,W/FNum,W/FPercent,StudentIncluded,CPI,SGP,IncludedInSGP,TestsTaken,Reading/Writing,Writing,Math,Students,StudentsDisciplined,PercentInSchoolSuspension,PercentOutofSchoolSuspension,PercentExpulsion,PercentRemovedtoAlternateSetting,PercentEmergencyRemoval,Unnamed:9,ORGCODEUnnamed:1_level_1,FirstLanguageNotEnglishNum,FirstLanguageNotEnglishPercent,EnglishLanguageLearnerNum,EnglishLanguageLearnerPercent,StudentsWithDisabilitiesNum,StudentsWithDisabilitiesPercent,HighNeedsNum,HighNeedsPercent,EconomicallyDisadvantagedNum,EconomicallyDisadvantagedPercent,Town,School
Hingham - East Elementary School,1310005.0,67.0,61.0,68.0,82.0,74.0,96.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0, 01310005,0.8,1.9,2.1,93.0,0.0,0.0,2.3,56.5,43.5,,,,,,,,,,,SCIENCE AND TECH/ENG,75.0,84.0,35.0,39.0,40.0,45.0,14.0,16.0,0.0,0.0,89.0,94.7,,,,,,,     572,0.0,,,,,,,1310005.0,7.0,1.3,1.0,0.2,64.0,12.1,88.0,16.7,34.0,6.5,Hingham,East Elementary School
Hingham - Hingham High,1310505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,314.0,284.0,326.0,4.0,1256.0, 01310505,1.3,2.5,2.7,91.4,0.0,0.0,2.1,49.5,50.5,280.0,246.0,87.9,0.0,63.8,2.8,33.3,2.8,4.5,8.1,SCIENCE AND TECH/ENG,263.0,96.0,201.0,73.0,62.0,23.0,8.0,3.0,3.0,1.0,274.0,98.7,,,397.0,602.0,,599.0,"   1,234",0.0,,,,,,,1310505.0,10.0,0.8,2.0,0.2,134.0,10.7,186.0,14.8,70.0,5.6,Hingham,Hingham High
Hingham - Hingham Middle School,1310410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,358.0,366.0,0.0,0.0,0.0,0.0,0.0,1075.0, 01310410,1.3,2.6,2.4,90.5,0.0,0.1,3.1,52.6,47.4,,,,,,,,,,,SCIENCE AND TECH/ENG,222.0,62.0,18.0,5.0,204.0,57.0,112.0,31.0,22.0,6.0,356.0,84.8,,,,,,,"   1,103",0.0,,,,,,,1310410.0,12.0,1.1,2.0,0.2,122.0,11.3,171.0,15.9,69.0,6.4,Hingham,Hingham Middle School
Hingham - Plymouth River,1310019.0,0.0,77.0,63.0,79.0,81.0,93.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0, 01310019,1.7,2.8,4.5,88.9,0.0,0.0,2.1,48.7,51.3,,,,,,,,,,,SCIENCE AND TECH/ENG,81.0,87.0,39.0,42.0,42.0,45.0,11.0,12.0,1.0,1.0,93.0,95.7,,,,,,,     475,0.0,,,,,,,1310019.0,13.0,2.8,6.0,1.3,48.0,10.3,69.0,14.7,18.0,3.8,Hingham,Plymouth River
Hingham - South Elementary,1310020.0,0.0,86.0,80.0,81.0,90.0,91.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0, 01310020,1.9,3.8,1.5,88.0,0.0,0.0,4.7,50.7,49.3,,,,,,,,,,,SCIENCE AND TECH/ENG,69.0,86.0,42.0,53.0,27.0,34.0,9.0,11.0,2.0,3.0,80.0,95.0,,,,,,,     523,0.0,,,,,,,1310020.0,5.0,0.9,0.0,0.0,63.0,12.0,74.0,14.0,15.0,2.8,Hingham,South Elementary
Hingham - Wm L Foster Elementary,1310010.0,0.0,65.0,85.0,80.0,59.0,88.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0, 01310010,0.7,2.0,4.5,89.0,0.0,0.0,3.8,53.6,46.4,,,,,,,,,,,SCIENCE AND TECH/ENG,73.0,87.0,55.0,65.0,18.0,21.0,10.0,12.0,1.0,1.0,84.0,94.9,,,,,,,     481,0.0,,,,,,,1310010.0,7.0,1.6,4.0,0.9,52.0,11.7,77.0,17.3,24.0,5.4,Hingham,Wm L Foster Elementary
