,SchoolCode,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,ORGCODE,AfricanAmerican,Asian,Hispanic,White,NativeAmerican,"NativeHawaiian,PacificIslander","MultiRace,NonHispanic",Males,Females,HighSchoolGraduates(Num),AttendingColl./Univ.(Num),AttendingColl./Univ.(Percent),PrivateTwoYear(Percent),PrivateFourYear(Percent),PublicTwoYear(Percent),PublicFourYear(Percent),MACommunityCollege(Percent),MAStateUniversity(Percent),Univ.ofMass.(Percent),Subject,P+ANum,P+APercent,ANum,APercent,PNum,PPercent,NINum,NIPercent,W/FNum,W/FPercent,StudentIncluded,CPI,SGP,IncludedInSGP,TestsTaken,Reading/Writing,Writing,Math,Students,StudentsDisciplined,PercentInSchoolSuspension,PercentOutofSchoolSuspension,PercentExpulsion,PercentRemovedtoAlternateSetting,PercentEmergencyRemoval,Unnamed:9,ORGCODEUnnamed:1_level_1,FirstLanguageNotEnglishNum,FirstLanguageNotEnglishPercent,EnglishLanguageLearnerNum,EnglishLanguageLearnerPercent,StudentsWithDisabilitiesNum,StudentsWithDisabilitiesPercent,HighNeedsNum,HighNeedsPercent,EconomicallyDisadvantagedNum,EconomicallyDisadvantagedPercent,Town,School
Millbury - Millbury Junior/Senior High,1860505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,140.0,119.0,115.0,98.0,111.0,3.0,718.0, 01860505,2.5,1.7,7.9,85.0,0.3,0.0,2.6,48.3,51.7,130.0,98.0,75.4,0.0,27.6,24.5,48.0,23.5,32.7,12.2,SCIENCE AND TECH/ENG,120.0,51.0,22.0,9.0,98.0,42.0,93.0,39.0,23.0,10.0,236.0,78.3,,,125.0,529.0,,539.0,     741,27.0,0.4,3.2,0.0,0.0,0.0,,1860505.0,33.0,4.6,6.0,0.8,117.0,16.3,252.0,35.1,165.0,23.0,Millbury,Millbury Junior/Senior High
Millbury - Raymond E. Shaw Elementary,1860025.0,0.0,0.0,0.0,0.0,0.0,136.0,156.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0, 01860025,1.6,3.7,10.3,77.8,0.0,0.0,6.7,49.5,50.5,,,,,,,,,,,SCIENCE AND TECH/ENG,76.0,54.0,25.0,18.0,51.0,36.0,51.0,36.0,14.0,10.0,141.0,80.9,,,,,,,     454,14.0,1.8,2.2,0.0,0.0,0.0,,1860025.0,45.0,10.3,15.0,3.4,81.0,18.6,187.0,42.9,120.0,27.5,Millbury,Raymond E. Shaw Elementary
Millbury - Elmwood Street,1860017.0,70.0,127.0,112.0,125.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0, 01860017,2.6,3.1,4.1,85.0,0.0,0.0,5.2,52.6,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     605,0.0,,,,,,,1860017.0,43.0,7.4,37.0,6.4,92.0,15.9,250.0,43.1,169.0,29.1,Millbury,Elmwood Street
