,SchoolCode,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,ORGCODE,AfricanAmerican,Asian,Hispanic,White,NativeAmerican,"NativeHawaiian,PacificIslander","MultiRace,NonHispanic",Males,Females,HighSchoolGraduates(Num),AttendingColl./Univ.(Num),AttendingColl./Univ.(Percent),PrivateTwoYear(Percent),PrivateFourYear(Percent),PublicTwoYear(Percent),PublicFourYear(Percent),MACommunityCollege(Percent),MAStateUniversity(Percent),Univ.ofMass.(Percent),Subject,P+ANum,P+APercent,ANum,APercent,PNum,PPercent,NINum,NIPercent,W/FNum,W/FPercent,StudentIncluded,CPI,SGP,IncludedInSGP,TestsTaken,Reading/Writing,Writing,Math,Students,StudentsDisciplined,PercentInSchoolSuspension,PercentOutofSchoolSuspension,PercentExpulsion,PercentRemovedtoAlternateSetting,PercentEmergencyRemoval,Unnamed:9,ORGCODEUnnamed:1_level_1,FirstLanguageNotEnglishNum,FirstLanguageNotEnglishPercent,EnglishLanguageLearnerNum,EnglishLanguageLearnerPercent,StudentsWithDisabilitiesNum,StudentsWithDisabilitiesPercent,HighNeedsNum,HighNeedsPercent,EconomicallyDisadvantagedNum,EconomicallyDisadvantagedPercent,Town,School
Monomoy Regional School District - Chatham Elementary School,7120001.0,20.0,34.0,45.0,42.0,57.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0, 07120001,5.8,0.4,8.7,80.6,0.0,0.4,4.1,43.4,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     285,0.0,,,,,,,7120001.0,26.0,10.7,16.0,6.6,43.0,17.8,107.0,44.2,77.0,31.8,Monomoy Regional School District,Chatham Elementary School
Monomoy Regional School District - Harwich Elementary School,7120002.0,46.0,111.0,97.0,101.0,104.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0, 07120002,4.9,0.7,6.9,78.5,0.9,0.0,8.0,53.3,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     591,3.0,,,,,,,7120002.0,42.0,7.6,24.0,4.4,66.0,12.0,218.0,39.6,159.0,28.9,Monomoy Regional School District,Harwich Elementary School
Monomoy Regional School District - Monomoy Regional High School,7120515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,112.0,122.0,117.0,117.0,10.0,620.0, 07120515,6.8,1.9,4.8,81.1,0.8,0.2,4.4,51.8,48.2,85.0,65.0,76.5,0.0,41.5,33.8,24.6,32.3,7.7,4.6,SCIENCE AND TECH/ENG,141.0,63.0,52.0,23.0,89.0,40.0,60.0,27.0,24.0,11.0,225.0,83.4,,,123.0,549.0,,538.0,     625,27.0,1.8,3.2,0.0,0.0,0.0,,7120515.0,56.0,9.0,18.0,2.9,81.0,13.1,205.0,33.1,155.0,25.0,Monomoy Regional School District,Monomoy Regional High School
Monomoy Regional School District - Monomoy Regional Middle School,7120315.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0, 07120315,7.9,0.7,6.6,81.9,0.2,0.4,2.2,49.3,50.7,,,,,,,,,,,SCIENCE AND TECH/ENG,79.0,56.0,28.0,20.0,51.0,36.0,53.0,37.0,10.0,7.0,142.0,81.9,,,,,,,     437,16.0,2.7,1.4,0.0,0.0,0.0,,7120315.0,40.0,8.8,20.0,4.4,90.0,19.8,208.0,45.8,130.0,28.6,Monomoy Regional School District,Monomoy Regional Middle School
