,SchoolCode,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,ORGCODE,AfricanAmerican,Asian,Hispanic,White,NativeAmerican,"NativeHawaiian,PacificIslander","MultiRace,NonHispanic",Males,Females,HighSchoolGraduates(Num),AttendingColl./Univ.(Num),AttendingColl./Univ.(Percent),PrivateTwoYear(Percent),PrivateFourYear(Percent),PublicTwoYear(Percent),PublicFourYear(Percent),MACommunityCollege(Percent),MAStateUniversity(Percent),Univ.ofMass.(Percent),Subject,P+ANum,P+APercent,ANum,APercent,PNum,PPercent,NINum,NIPercent,W/FNum,W/FPercent,StudentIncluded,CPI,SGP,IncludedInSGP,TestsTaken,Reading/Writing,Writing,Math,Students,StudentsDisciplined,PercentInSchoolSuspension,PercentOutofSchoolSuspension,PercentExpulsion,PercentRemovedtoAlternateSetting,PercentEmergencyRemoval,Unnamed:9,ORGCODEUnnamed:1_level_1,FirstLanguageNotEnglishNum,FirstLanguageNotEnglishPercent,EnglishLanguageLearnerNum,EnglishLanguageLearnerPercent,StudentsWithDisabilitiesNum,StudentsWithDisabilitiesPercent,HighNeedsNum,HighNeedsPercent,EconomicallyDisadvantagedNum,EconomicallyDisadvantagedPercent,Town,School
Mashpee - Mashpee High,1720505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,112.0,111.0,99.0,0.0,451.0, 01720505,5.5,1.6,4.2,77.4,5.5,0.0,5.8,51.2,48.8,104.0,72.0,69.2,0.0,31.9,30.6,37.5,29.2,11.1,13.9,SCIENCE AND TECH/ENG,80.0,82.0,27.0,28.0,53.0,55.0,15.0,15.0,2.0,2.0,97.0,93.8,,,101.0,547.0,,542.0,     445,36.0,4.0,7.0,0.0,0.0,0.0,,1720505.0,13.0,2.9,2.0,0.4,68.0,15.1,163.0,36.1,122.0,27.1,Mashpee,Mashpee High
Mashpee - Mashpee Middle School,1720020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,130.0,0.0,0.0,0.0,0.0,0.0,270.0, 01720020,5.2,2.6,2.2,77.4,7.0,0.4,5.2,47.8,52.2,,,,,,,,,,,SCIENCE AND TECH/ENG,52.0,36.0,4.0,3.0,48.0,33.0,76.0,53.0,16.0,11.0,144.0,72.2,,,,,,,     284,0.0,,,,,,,1720020.0,11.0,4.1,4.0,1.5,48.0,17.8,93.0,34.4,67.0,24.8,Mashpee,Mashpee Middle School
Mashpee - Quashnet School,1720035.0,0.0,0.0,0.0,0.0,116.0,132.0,135.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0, 01720035,2.9,1.6,3.5,77.1,6.8,0.0,8.0,50.1,49.9,,,,,,,,,,,SCIENCE AND TECH/ENG,59.0,58.0,20.0,20.0,39.0,39.0,31.0,31.0,11.0,11.0,101.0,80.7,,,,,,,     532,0.0,,,,,,,1720035.0,35.0,7.2,7.0,1.4,80.0,16.5,222.0,45.8,165.0,34.0,Mashpee,Quashnet School
Mashpee - Kenneth Coombs School,1720005.0,74.0,122.0,101.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0, 01720005,3.6,1.4,7.0,69.2,6.5,0.2,12.0,54.3,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     446,0.0,,,,,,,1720005.0,20.0,4.8,20.0,4.8,59.0,14.2,200.0,48.1,160.0,38.5,Mashpee,Kenneth Coombs School
