,SchoolCode,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,ORGCODE,AfricanAmerican,Asian,Hispanic,White,NativeAmerican,"NativeHawaiian,PacificIslander","MultiRace,NonHispanic",Males,Females,HighSchoolGraduates(Num),AttendingColl./Univ.(Num),AttendingColl./Univ.(Percent),PrivateTwoYear(Percent),PrivateFourYear(Percent),PublicTwoYear(Percent),PublicFourYear(Percent),MACommunityCollege(Percent),MAStateUniversity(Percent),Univ.ofMass.(Percent),Subject,P+ANum,P+APercent,ANum,APercent,PNum,PPercent,NINum,NIPercent,W/FNum,W/FPercent,StudentIncluded,CPI,SGP,IncludedInSGP,TestsTaken,Reading/Writing,Writing,Math,Students,StudentsDisciplined,PercentInSchoolSuspension,PercentOutofSchoolSuspension,PercentExpulsion,PercentRemovedtoAlternateSetting,PercentEmergencyRemoval,Unnamed:9,ORGCODEUnnamed:1_level_1,FirstLanguageNotEnglishNum,FirstLanguageNotEnglishPercent,EnglishLanguageLearnerNum,EnglishLanguageLearnerPercent,StudentsWithDisabilitiesNum,StudentsWithDisabilitiesPercent,HighNeedsNum,HighNeedsPercent,EconomicallyDisadvantagedNum,EconomicallyDisadvantagedPercent,Town,School
Belmont - Belmont High,260505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,331.0,302.0,330.0,0.0,1294.0, 00260505,4.2,17.5,3.7,69.9,0.1,0.1,4.6,48.5,51.5,275.0,237.0,86.2,0.0,66.7,4.6,28.7,3.8,3.4,12.2,SCIENCE AND TECH/ENG,253.0,92.0,168.0,61.0,85.0,31.0,21.0,8.0,2.0,1.0,276.0,96.6,,,387.0,616.0,,634.0,"   1,277",26.0,0.1,2.0,0.0,0.0,0.0,,260505.0,232.0,17.9,20.0,1.5,94.0,7.3,210.0,16.2,99.0,7.7,Belmont,Belmont High
Belmont - Winthrop L Chenery Middle,260305.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,361.0,343.0,346.0,0.0,0.0,0.0,0.0,0.0,1421.0, 00260305,3.9,17.8,4.9,66.7,0.1,0.1,6.5,49.1,50.9,,,,,,,,,,,SCIENCE AND TECH/ENG,514.0,78.0,199.0,30.0,315.0,48.0,129.0,20.0,12.0,2.0,655.0,92.0,,,,,,,"   1,381",13.0,0.9,0.1,0.0,0.0,0.0,,260305.0,357.0,25.1,55.0,3.9,132.0,9.3,311.0,21.9,128.0,9.0,Belmont,Winthrop L Chenery Middle
Belmont - Daniel Butler,260015.0,0.0,66.0,88.0,71.0,87.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0, 00260015,3.1,26.0,7.2,55.4,0.5,0.0,7.7,54.4,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     382,0.0,,,,,,,260015.0,112.0,28.9,62.0,16.0,31.0,8.0,116.0,29.9,42.0,10.8,Belmont,Daniel Butler
Belmont - Mary Lee Burbank,260010.0,0.0,74.0,72.0,67.0,87.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0, 00260010,3.2,19.5,4.0,63.4,0.0,0.5,9.4,50.8,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     379,0.0,,,,,,,260010.0,75.0,20.1,47.0,12.6,23.0,6.1,89.0,23.8,19.0,5.1,Belmont,Mary Lee Burbank
Belmont - Winn Brook,260005.0,0.0,89.0,96.0,96.0,96.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0, 00260005,2.0,25.9,3.7,60.6,0.2,0.0,7.6,53.5,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     483,0.0,,,,,,,260005.0,122.0,24.9,78.0,15.9,35.0,7.1,125.0,25.5,17.0,3.5,Belmont,Winn Brook
Belmont - Roger E Wellington,260035.0,65.0,91.0,117.0,114.0,118.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0, 00260035,1.9,15.5,3.2,69.9,0.0,0.0,9.4,53.6,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     681,0.0,,,,,,,260035.0,145.0,23.2,74.0,11.8,73.0,11.7,179.0,28.6,50.0,8.0,Belmont,Roger E Wellington
