,SchoolCode,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,ORGCODE,AfricanAmerican,Asian,Hispanic,White,NativeAmerican,"NativeHawaiian,PacificIslander","MultiRace,NonHispanic",Males,Females,HighSchoolGraduates(Num),AttendingColl./Univ.(Num),AttendingColl./Univ.(Percent),PrivateTwoYear(Percent),PrivateFourYear(Percent),PublicTwoYear(Percent),PublicFourYear(Percent),MACommunityCollege(Percent),MAStateUniversity(Percent),Univ.ofMass.(Percent),Subject,P+ANum,P+APercent,ANum,APercent,PNum,PPercent,NINum,NIPercent,W/FNum,W/FPercent,StudentIncluded,CPI,SGP,IncludedInSGP,TestsTaken,Reading/Writing,Writing,Math,Students,StudentsDisciplined,PercentInSchoolSuspension,PercentOutofSchoolSuspension,PercentExpulsion,PercentRemovedtoAlternateSetting,PercentEmergencyRemoval,Unnamed:9,ORGCODEUnnamed:1_level_1,FirstLanguageNotEnglishNum,FirstLanguageNotEnglishPercent,EnglishLanguageLearnerNum,EnglishLanguageLearnerPercent,StudentsWithDisabilitiesNum,StudentsWithDisabilitiesPercent,HighNeedsNum,HighNeedsPercent,EconomicallyDisadvantagedNum,EconomicallyDisadvantagedPercent,Town,School
Uxbridge - Gateway to College,3040515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,36.0,0.0,46.0, 03040515,0.0,0.0,26.1,67.4,0.0,2.2,4.3,32.6,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      66,0.0,,,,,,,3040515.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.4,14.0,30.4,Uxbridge,Gateway to College
Uxbridge - Uxbridge High,3040505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,111.0,116.0,119.0,5.0,482.0, 03040505,2.1,1.2,2.7,91.5,0.4,0.2,1.9,54.1,45.9,96.0,70.0,72.9,0.0,32.9,24.3,42.9,20.0,22.9,14.3,SCIENCE AND TECH/ENG,84.0,76.0,17.0,15.0,67.0,61.0,25.0,23.0,1.0,1.0,110.0,90.5,,,120.0,548.0,,533.0,     489,27.0,0.0,5.5,0.0,0.0,0.0,,3040505.0,22.0,4.6,9.0,1.9,68.0,14.1,134.0,27.8,85.0,17.6,Uxbridge,Uxbridge High
Uxbridge - McCloskey Middle School,3040015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,130.0,138.0,0.0,0.0,0.0,0.0,0.0,403.0, 03040015,1.0,2.5,4.7,89.1,0.2,0.0,2.5,54.8,45.2,,,,,,,,,,,SCIENCE AND TECH/ENG,70.0,44.0,3.0,2.0,67.0,42.0,65.0,41.0,23.0,15.0,158.0,75.6,,,,,,,     434,5.0,,,,,,,3040015.0,7.0,1.7,3.0,0.7,44.0,10.9,103.0,25.6,70.0,17.4,Uxbridge,McCloskey Middle School
Uxbridge - Whitin Elementary School,3040020.0,0.0,0.0,0.0,0.0,125.0,123.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0, 03040020,0.8,0.8,3.1,93.0,0.8,0.0,1.6,52.7,47.0,,,,,,,,,,,SCIENCE AND TECH/ENG,57.0,41.0,12.0,9.0,45.0,33.0,73.0,53.0,8.0,6.0,138.0,76.6,,,,,,,     421,2.0,,,,,,,3040020.0,12.0,3.1,6.0,1.6,51.0,13.3,118.0,30.8,78.0,20.4,Uxbridge,Whitin Elementary School
Uxbridge - Taft Early Learning Center,3040005.0,86.0,113.0,125.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0, 03040005,1.8,0.9,4.4,90.7,0.0,0.0,2.2,52.5,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     506,0.0,,,,,,,3040005.0,14.0,3.1,14.0,3.1,71.0,15.7,167.0,37.0,110.0,24.4,Uxbridge,Taft Early Learning Center
