,SchoolCode,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,ORGCODE,AfricanAmerican,Asian,Hispanic,White,NativeAmerican,"NativeHawaiian,PacificIslander","MultiRace,NonHispanic",Males,Females,HighSchoolGraduates(Num),AttendingColl./Univ.(Num),AttendingColl./Univ.(Percent),PrivateTwoYear(Percent),PrivateFourYear(Percent),PublicTwoYear(Percent),PublicFourYear(Percent),MACommunityCollege(Percent),MAStateUniversity(Percent),Univ.ofMass.(Percent),Subject,P+ANum,P+APercent,ANum,APercent,PNum,PPercent,NINum,NIPercent,W/FNum,W/FPercent,StudentIncluded,CPI,SGP,IncludedInSGP,TestsTaken,Reading/Writing,Writing,Math,Students,StudentsDisciplined,PercentInSchoolSuspension,PercentOutofSchoolSuspension,PercentExpulsion,PercentRemovedtoAlternateSetting,PercentEmergencyRemoval,Unnamed:9,ORGCODEUnnamed:1_level_1,FirstLanguageNotEnglishNum,FirstLanguageNotEnglishPercent,EnglishLanguageLearnerNum,EnglishLanguageLearnerPercent,StudentsWithDisabilitiesNum,StudentsWithDisabilitiesPercent,HighNeedsNum,HighNeedsPercent,EconomicallyDisadvantagedNum,EconomicallyDisadvantagedPercent,Town,School
Silver Lake - Silver Lake Regional Middle School,7600405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,542.0, 07600405,1.3,0.9,1.3,95.9,0.0,0.0,0.6,53.1,46.9,,,,,,,,,,,SCIENCE AND TECH/ENG,176.0,60.0,14.0,5.0,162.0,55.0,104.0,35.0,13.0,4.0,293.0,85.4,,,,,,,     587,18.0,0.2,3.1,0.0,0.0,0.0,,7600405.0,6.0,1.1,3.0,0.6,78.0,14.4,151.0,27.9,90.0,16.6,Silver Lake,Silver Lake Regional Middle School
Silver Lake - Silver Lake Regional High,7600505.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,319.0,277.0,325.0,0.0,1305.0, 07600505,1.4,1.0,0.9,96.0,0.0,0.2,0.5,52.0,48.0,276.0,208.0,75.4,0.0,35.1,17.3,47.6,16.8,20.7,13.9,SCIENCE AND TECH/ENG,213.0,79.0,91.0,34.0,122.0,45.0,52.0,19.0,4.0,1.0,269.0,92.0,,,379.0,571.0,,572.0,"   1,340",41.0,0.0,3.1,0.0,0.0,0.0,,7600505.0,2.0,0.2,0.0,0.0,198.0,15.2,361.0,27.7,226.0,17.3,Silver Lake,Silver Lake Regional High
